,dec,bin,gray,contiguity,score
48239,48239,1011110001101111,1110001001011000,True,0.36073354582920975
48255,48255,1011110001111111,1110001001000000,True,0.5194218501499392
48256,48256,1011110010000000,1110001011000000,True,0.49453707383908907
48272,48272,1011110010010000,1110001011011000,True,0.3358487695183595
48287,48287,1011110010011111,1110001011010000,True,0.41902134880347053
48288,48288,1011110010100000,1110001011110000,True,0.34666407614576755
48303,48303,1011110010101111,1110001011111000,True,0.26349149686065654
48319,48319,1011110010111111,1110001011100000,True,0.42217980118138615
48512,48512,1011110110000000,1110001101000000,True,0.34340991308973323
48528,48528,1011110110010000,1110001101011000,True,0.18472160876900368
48543,48543,1011110110011111,1110001101010000,True,0.26789418805411463
48544,48544,1011110110100000,1110001101110000,True,0.19553691539641166
48559,48559,1011110110101111,1110001101111000,True,0.11236433611130069
48575,48575,1011110110111111,1110001101100000,True,0.27105264043203026
48576,48576,1011110111000000,1110001100100000,True,0.32264069593798517
48577,48577,1011110111000001,1110001100100001,True,0.06680605332682102
48592,48592,1011110111010000,1110001100111000,True,0.16395239161725558
48593,48593,1011110111010001,1110001100111001,True,0.09188225099390857
48606,48606,1011110111011110,1110001100110001,True,0.008709671708797582
48607,48607,1011110111011111,1110001100110000,True,0.24712497090236657
48608,48608,1011110111100000,1110001100010000,True,0.31948224356006955
48609,48609,1011110111100001,1110001100010001,True,0.06364760094890541
48610,48610,1011110111100010,1110001100010011,True,0.13456921343482858
48611,48611,1011110111100011,1110001100010010,True,0.12126542917633557
48620,48620,1011110111101100,1110001100011010,True,0.03809284989122459
48621,48621,1011110111101101,1110001100011011,True,0.21774179271993957
48622,48622,1011110111101110,1110001100011001,True,0.01952497833620557
48623,48623,1011110111101111,1110001100011000,True,0.2363096642749586
48634,48634,1011110111111010,1110001100000111,True,0.25459040379562164
48635,48635,1011110111111011,1110001100000110,True,0.0012442388155425117
48636,48636,1011110111111100,1110001100000010,True,0.19678115421195416
48637,48637,1011110111111101,1110001100000011,True,0.059053488399209986
48638,48638,1011110111111110,1110001100000001,True,0.139163325984524
48639,48639,1011110111111111,1110001100000000,True,0.39499796859568814
48960,48960,1011111101000000,1110000011100000,True,0.5879506956828962
48961,48961,1011111101000001,1110000011100001,True,0.332116053071732
48962,48962,1011111101000010,1110000011100011,True,0.133899238687998
48963,48963,1011111101000011,1110000011100010,True,0.38973388129916214
48964,48964,1011111101000100,1110000011100110,True,0.19419696590275048
48965,48965,1011111101000101,1110000011100111,True,0.06163767670841366
48966,48966,1011111101000110,1110000011100101,True,0.13657913767532032
48967,48967,1011111101000111,1110000011100100,True,0.3924137802864845
48976,48976,1011111101010000,1110000011111000,True,0.4292623913621666
48977,48977,1011111101010001,1110000011111001,True,0.17342774875100242
48978,48978,1011111101010010,1110000011111011,True,0.02478906563273158
48979,48979,1011111101010011,1110000011111010,True,0.2310455769784326
48980,48980,1011111101010100,1110000011111110,True,0.035508661582020914
48981,48981,1011111101010101,1110000011111111,True,0.22032598102914322
48982,48982,1011111101010110,1110000011111101,True,0.022109166645409246
48983,48983,1011111101010111,1110000011111100,True,0.23372547596575494
48984,48984,1011111101011000,1110000011110100,True,0.3168980552508659
48985,48985,1011111101011001,1110000011110101,True,0.061063412639701733
48986,48986,1011111101011010,1110000011110111,True,0.13715340174403226
48987,48987,1011111101011011,1110000011110110,True,0.1186812408671319
48988,48988,1011111101011100,1110000011110010,True,0.31421815626354355
48989,48989,1011111101011101,1110000011110011,True,0.0583835136523794
48990,48990,1011111101011110,1110000011110001,True,0.2566003280361134
48991,48991,1011111101011111,1110000011110000,True,0.5124349706472775
48992,48992,1011111101100000,1110000011010000,True,0.5847922433049806
48993,48993,1011111101100001,1110000011010001,True,0.3289576006938164
48994,48994,1011111101100010,1110000011010011,True,0.1307407863100824
48995,48995,1011111101100011,1110000011010010,True,0.3865754289212465
49004,49004,1011111101101100,1110000011011010,True,0.30340284963613556
49005,49005,1011111101101101,1110000011011011,True,0.04756820702497141
49006,49006,1011111101101110,1110000011011001,True,0.2457850214087054
49007,49007,1011111101101111,1110000011011000,True,0.5016196640198696
49018,49018,1011111101111010,1110000011000111,True,0.010719595949289333
49019,49019,1011111101111011,1110000011000110,True,0.2665542385604535
49020,49020,1011111101111100,1110000011000010,True,0.4620911539568652
49021,49021,1011111101111101,1110000011000011,True,0.206256511345701
49022,49022,1011111101111110,1110000011000001,True,0.40447332572943495
49023,49023,1011111101111111,1110000011000000,True,0.660307968340599
49024,49024,1011111110000000,1110000001000000,True,0.6851927446514493
49026,49026,1011111110000010,1110000001000011,True,0.23114128765655123
49027,49027,1011111110000011,1110000001000010,True,0.48697593026771535
49028,49028,1011111110000100,1110000001000110,True,0.29143901487130375
49029,49029,1011111110000101,1110000001000111,True,0.03560437226013957
49040,49040,1011111110010000,1110000001011000,True,0.5265044403307197
49042,49042,1011111110010010,1110000001011011,True,0.07245298333582165
49043,49043,1011111110010011,1110000001011010,True,0.3282876259469858
49052,49052,1011111110011100,1110000001010010,True,0.41146020523209675
49053,49053,1011111110011101,1110000001010011,True,0.15562556262093263
49055,49055,1011111110011111,1110000001010000,True,0.6096770196158308
49056,49056,1011111110100000,1110000001110000,True,0.5373197469581278
49058,49058,1011111110100010,1110000001110011,True,0.08326828996322963
49059,49059,1011111110100011,1110000001110010,True,0.33910293257439383
49060,49060,1011111110100100,1110000001110110,True,0.14356601717798212
49061,49061,1011111110100101,1110000001110111,True,0.11226862543318203
49063,49063,1011111110100111,1110000001110100,True,0.34178283156171607
49064,49064,1011111110101000,1110000001111100,True,0.25861025227660517
49066,49066,1011111110101010,1110000001111111,True,0.19544120471829302
49067,49067,1011111110101011,1110000001111110,True,0.060393437892871146
49068,49068,1011111110101100,1110000001111010,True,0.2559303532892828
49069,49069,1011111110101101,1110000001111011,True,9.571067811865475e-05
49071,49071,1011111110101111,1110000001111000,True,0.45414716767301677
49080,49080,1011111110111000,1110000001100100,True,0.41729855659733467
49082,49082,1011111110111010,1110000001100111,True,0.036752900397563425
49083,49083,1011111110111011,1110000001100110,True,0.21908174221360072
49084,49084,1011111110111100,1110000001100010,True,0.41461865761001243
49085,49085,1011111110111101,1110000001100011,True,0.15878401499884826
49087,49087,1011111110111111,1110000001100000,True,0.6128354719937463
49088,49088,1011111111000000,1110000000100000,True,0.6644235274997013
49092,49092,1011111111000100,1110000000100110,True,0.2706697977195556
49093,49093,1011111111000101,1110000000100111,True,0.014835155108391488
49095,49095,1011111111000111,1110000000100100,True,0.46888661210328964
49104,49104,1011111111010000,1110000000111000,True,0.5057352231789718
49108,49108,1011111111010100,1110000000111110,True,0.11198149339882606
49109,49109,1011111111010101,1110000000111111,True,0.1438531492123381
49111,49111,1011111111010111,1110000000111100,True,0.31019830778256
49112,49112,1011111111011000,1110000000110100,True,0.393370887067671
49114,49114,1011111111011010,1110000000110111,True,0.060680569927227104
49115,49115,1011111111011011,1110000000110110,True,0.19515407268393703
49119,49119,1011111111011111,1110000000110000,True,0.5889078024640826
49120,49120,1011111111100000,1110000000010000,True,0.6612650751217857
49128,49128,1011111111101000,1110000000011100,True,0.38255558044026305
49130,49130,1011111111101010,1110000000011111,True,0.0714958765546351
49131,49131,1011111111101011,1110000000011110,True,0.18433876605652905
49135,49135,1011111111101111,1110000000011000,True,0.5780924958366747
49151,49151,1011111111111111,1110000000000000,True,0.7367808001574042
49232,49232,1100000001010000,1010000001111000,True,0.5346398479708054
49234,49234,1100000001010010,1010000001111011,True,0.08058839097590731
49235,49235,1100000001010011,1010000001111010,True,0.33642303358707143
49236,49236,1100000001010100,1010000001111110,True,0.1408861181906598
49237,49237,1100000001010101,1010000001111111,True,0.11494852442050436
49239,49239,1100000001010111,1010000001111100,True,0.33910293257439383
49240,49240,1100000001011000,1010000001110100,True,0.4222755118595048
49242,49242,1100000001011010,1010000001110111,True,0.03177594513539338
49243,49243,1100000001011011,1010000001110110,True,0.22405869747577078
49244,49244,1100000001011100,1010000001110010,True,0.4195956128721824
49245,49245,1100000001011101,1010000001110011,True,0.1637609702610183
49247,49247,1100000001011111,1010000001110000,True,0.6178124272559165
49258,49258,1100000001101010,1010000001011111,True,0.04259125176280137
49259,49259,1100000001101011,1010000001011110,True,0.21324339084836277
49300,49300,1100000010010100,1010000011011110,True,0.18835861453751257
49301,49301,1100000010010101,1010000011011111,True,0.06747602807365159
49312,49312,1100000010100000,1010000011110000,True,0.5929276509450663
49313,49313,1100000010100001,1010000011110001,True,0.33709300833390204
49314,49314,1100000010100010,1010000011110011,True,0.13887619395016804
49315,49315,1100000010100011,1010000011110010,True,0.3947108365613322
49316,49316,1100000010100100,1010000011110110,True,0.19917392116492055
49317,49317,1100000010100101,1010000011110111,True,0.056660721446243616
49318,49318,1100000010100110,1010000011110101,True,0.14155609293749039
49319,49319,1100000010100111,1010000011110100,True,0.39739073554865456
49320,49320,1100000010101000,1010000011111100,True,0.31421815626354355
49321,49321,1100000010101001,1010000011111101,True,0.0583835136523794
49322,49322,1100000010101010,1010000011111111,True,0.13983330073135458
49323,49323,1100000010101011,1010000011111110,True,0.11600134187980957
49324,49324,1100000010101100,1010000011111010,True,0.3115382572762212
49325,49325,1100000010101101,1010000011111011,True,0.05570361466505707
49326,49326,1100000010101110,1010000011111001,True,0.2539204290487911
49327,49327,1100000010101111,1010000011111000,True,0.5097550716599553
49684,49684,1100001000010100,1010001100011110,True,0.07695138520739842
49685,49685,1100001000010101,1010001100011111,True,0.3327860278185626
49744,49744,1100001001010000,1010001101111000,True,0.19285701640908934
49759,49759,1100001001011111,1010001101110000,True,0.2760295956942003
50000,50000,1100001101010000,1010001011111000,True,0.34398417715844515
50015,50015,1100001101011111,1010001011110000,True,0.4271567564435561
50080,50080,1100001110100000,1010001001110000,True,0.4520415327544064
50095,50095,1100001110101111,1010001001111000,True,0.3688689534692954
50154,50154,1100001111101010,1010001000011111,True,0.1567740907583565
50155,50155,1100001111101011,1010001000011110,True,0.09906055185280767
51712,51712,1100101000000000,1010111100000000,True,0.18098889232237614
51713,51713,1100101000000001,1010111100000001,True,0.07484575028878802
51714,51714,1100101000000010,1010111100000011,True,0.273062564672522
51715,51715,1100101000000011,1010111100000010,True,0.017227922061357856
51716,51716,1100101000000100,1010111100000110,True,0.21276483745776953
51717,51717,1100101000000101,1010111100000111,True,0.4685994800689337
51718,51718,1100101000000110,1010111100000101,True,0.27038266568519964
51719,51719,1100101000000111,1010111100000100,True,0.014548023074035523
51720,51720,1100101000001000,1010111100001100,True,0.09772060235914651
51721,51721,1100101000001001,1010111100001101,True,0.35355524497031066
51722,51722,1100101000001010,1010111100001111,True,0.5517720593540446
51723,51723,1100101000001011,1010111100001110,True,0.2959374167428805
51724,51724,1100101000001100,1010111100001010,True,0.10040050134646883
51725,51725,1100101000001101,1010111100001011,True,0.356235143957633
51726,51726,1100101000001110,1010111100001001,True,0.158018329573899
51727,51727,1100101000001111,1010111100001000,True,0.09781631303726517
51728,51728,1100101000010000,1010111100011000,True,0.022300588001646558
51729,51729,1100101000010001,1010111100011001,True,0.2335340546095176
51730,51730,1100101000010010,1010111100011011,True,0.4317508689932516
51731,51731,1100101000010011,1010111100011010,True,0.17591622638208743
51732,51732,1100101000010100,1010111100011110,True,0.3714531417784991
51733,51733,1100101000010101,1010111100011111,True,0.6272877843896633
51734,51734,1100101000010110,1010111100011101,True,0.42907097000592925
51735,51735,1100101000010111,1010111100011100,True,0.1732363273947651
51740,51740,1100101000011100,1010111100010010,True,0.09274364709697645
